OrderID,OrderDate,Customer,Barangay,City,Province,Region,Product,Category,Qty,UnitPrice,Amount,PaymentMethod,Status,DeliveredDate,ImportedDates
ORD-20261211,2026-02-08,Rosa Reyes,Malinta,Iloilo City,Iloilo,Western Visayas,Palmolive Shampoo Sachet,Personal Care,5,6.0,30.0,COD,Delivered,2026-02-17,08/02/2026
ORD-20261212,2026-05-16,Manuel Villanueva,Bagumbayan,Tagbilaran,Bohol,Central Visayas,Joy Dishwashing Liquid 250ml,Household Care,17,38.0,646.0,Maya,Returned,2026-05-21,16/05/2026
ORD-20261213,2026-06-20,Manuel Flores,San Antonio,Angeles City,Pampanga,Central Luzon,Domex Toilet Cleaner,Household Care,17,55.0,935.0,COD,Delivered,2026-06-23,20/06/2026
ORD-20261214,2026-01-23,Maria Pascual,Bagumbayan,Tagum,Davao del Norte,Davao Region,Argentina Corned Beef,Noodles & Canned Goods,14,35.0,490.0,Bank Transfer,Delivered,2026-01-27,23/01/2026
ORD-20261215,2026-05-26,Fernando Garcia,Bagong Silang,Tagbilaran,Bohol,Central Visayas,Yellow Pad Paper,School & Office Supplies,2,12.0,24.0,COD,Delivered,2026-05-27,26/05/2026
ORD-20261216,2026-06-05,Juan Flores,Rizal,Iloilo City,Iloilo,Western Visayas,Argentina Corned Beef,Noodles & Canned Goods,1,35.0,35.0,GCash,Delivered,2026-06-09,05/06/2026
ORD-20261217,2026-04-27,Eduardo Bautista,San Jose,Cebu City,Cebu,Central Visayas,Milo Sachet,Beverages,5,9.0,45.0,Cash,Delivered,2026-05-02,27/04/2026
ORD-20261218,2026-06-24,Eduardo Del Rosario,Bagong Silang,Malolos,Bulacan,Central Luzon,Nissin Cup Noodles,Noodles & Canned Goods,7,20.0,140.0,GCash,Delivered,2026-06-28,24/06/2026
ORD-20261219,2026-02-17,Roberto Aquino,San Antonio,Cebu City,Cebu,Central Visayas,SkyFlakes Crackers,Snacks,19,15.0,285.0,GCash,Delivered,2026-02-18,17/02/2026
ORD-20261220,2026-02-05,Pedro Torres,Bagong Silang,Cebu City,Cebu,Central Visayas,Yellow Pad Paper,School & Office Supplies,5,12.0,60.0,GCash,Delivered,2026-02-12,05/02/2026
ORD-20261221,2026-04-13,Teresa Santos,Del Pilar,Davao City,Davao del Sur,Davao Region,Nescafe 3-in-1 Sachet,Beverages,14,8.0,112.0,COD,Delivered,2026-04-22,13/04/2026
ORD-20261222,2026-03-24,Ricardo Aquino,San Isidro,Cebu City,Cebu,Central Visayas,Boy Bawang 100g,Snacks,3,18.0,54.0,Cash,Cancelled,,24/03/2026
ORD-20261223,2026-03-13,Cristina Santos,Poblacion,Makati,Metro Manila,NCR,CDO Corned Beef,Noodles & Canned Goods,13,33.0,429.0,Maya,Returned,2026-03-17,13/03/2026
ORD-20261224,2026-03-25,Elena Aquino,Santo Nino,Bacolod,Negros Occidental,Western Visayas,Coca-Cola 1.5L,Beverages,8,65.0,520.0,GCash,Delivered,2026-04-01,25/03/2026
ORD-20261225,2026-02-24,Ricardo Pascual,Santo Nino,Tarlac City,Tarlac,Central Luzon,Safeguard Soap Bar,Personal Care,18,28.0,504.0,GCash,Delivered,2026-02-26,24/02/2026
ORD-20261226,2026-01-05,Josefina Pascual,Poblacion,Manila,Metro Manila,NCR,C2 Green Tea 500ml,Beverages,1,22.0,22.0,Cash,Cancelled,,05/01/2026
ORD-20261227,2026-05-24,Josefina Santos,Rizal,Pasig,Metro Manila,NCR,Surf Powder Sachet,Household Care,2,8.0,16.0,GCash,Delivered,2026-06-03,24/05/2026
ORD-20261228,2026-04-15,Elena Torres,San Jose,Angeles City,Pampanga,Central Luzon,Joy Dishwashing Liquid 250ml,Household Care,6,38.0,228.0,COD,Delivered,2026-04-18,15/04/2026
ORD-20261229,2026-05-05,Josefina Torres,San Isidro,Tagbilaran,Bohol,Central Visayas,Coca-Cola 1.5L,Beverages,15,65.0,975.0,COD,Cancelled,,05/05/2026
ORD-20261230,2026-06-01,Manuel Santos,Del Pilar,Mandaue,Cebu,Central Visayas,Sterling Notebook,School & Office Supplies,2,18.0,36.0,Maya,Cancelled,,01/06/2026
ORD-20261231,2026-02-10,Rosa Cruz,San Isidro,Tarlac City,Tarlac,Central Luzon,SkyFlakes Crackers,Snacks,18,15.0,270.0,Cash,Delivered,2026-02-14,10/02/2026
ORD-20261232,2026-02-03,Juan Bautista,San Jose,Angeles City,Pampanga,Central Luzon,Sta. Maria Crayons,School & Office Supplies,5,40.0,200.0,Cash,Delivered,2026-02-09,03/02/2026
ORD-20261233,2026-04-21,Josefina Pascual,San Jose,Tarlac City,Tarlac,Central Luzon,Nova Multigrain 78g,Snacks,5,30.0,150.0,Bank Transfer,Delivered,2026-04-28,21/04/2026
ORD-20261234,2026-03-30,Antonio Castillo,Rizal,Angeles City,Pampanga,Central Luzon,Head & Shoulders Sachet,Personal Care,17,7.0,119.0,GCash,Delivered,2026-04-08,30/03/2026
ORD-20261235,2026-04-23,Corazon Bautista,Bagong Silang,Davao City,Davao del Sur,Davao Region,Colgate Toothpaste 75ml,Personal Care,2,45.0,90.0,GCash,Delivered,2026-04-27,23/04/2026
ORD-20261236,2026-06-15,Ana Del Rosario,Santo Nino,Manila,Metro Manila,NCR,Zonrox Bleach 500ml,Household Care,14,32.0,448.0,COD,Cancelled,,15/06/2026
ORD-20261237,2026-02-12,Luz Garcia,San Isidro,Tagum,Davao del Norte,Davao Region,Safeguard Soap Bar,Personal Care,8,28.0,224.0,COD,Pending,,12/02/2026
ORD-20261238,2026-05-24,Josefina Ocampo,San Antonio,Davao City,Davao del Sur,Davao Region,ILUV Ballpen,School & Office Supplies,6,10.0,60.0,Bank Transfer,Returned,2026-05-30,24/05/2026
ORD-20261239,2026-02-03,Ana Torres,San Antonio,Pasig,Metro Manila,NCR,Yellow Pad Paper,School & Office Supplies,10,12.0,120.0,GCash,Delivered,2026-02-05,03/02/2026
ORD-20261240,2026-01-01,Manuel Flores,San Antonio,Angeles City,Pampanga,Central Luzon,Lucky Me Pancit Canton Noodles,Noodles & Canned Goods,16,14.0,224.0,GCash,Delivered,2026-01-03,01/01/2026
ORD-20261241,2026-03-29,Jose Cruz,Santo Nino,Angeles City,Pampanga,Central Luzon,Nova Multigrain 78g,Snacks,15,30.0,450.0,Cash,Delivered,2026-04-05,29/03/2026
ORD-20261242,2026-03-24,Maria Castillo,San Antonio,Malolos,Bulacan,Central Luzon,Lucky Me Pancit Canton Noodles,Noodles & Canned Goods,19,14.0,266.0,Cash,Cancelled,,24/03/2026
ORD-20261243,2026-01-20,Jose Garcia,San Antonio,Malolos,Bulacan,Central Luzon,Domex Toilet Cleaner,Household Care,15,55.0,825.0,Cash,Cancelled,,20/01/2026
ORD-20261244,2026-02-16,Juan Bautista,San Jose,Angeles City,Pampanga,Central Luzon,Boy Bawang 100g,Snacks,7,18.0,126.0,Maya,Cancelled,,16/02/2026
ORD-20261245,2026-02-17,Fernando Pascual,Malinta,Malolos,Bulacan,Central Luzon,Surf Powder Sachet,Household Care,11,8.0,88.0,Cash,Cancelled,,17/02/2026
ORD-20261246,2026-01-08,Antonio Castillo,Rizal,Angeles City,Pampanga,Central Luzon,Lucky Me Pancit Canton Noodles,Noodles & Canned Goods,18,14.0,252.0,GCash,Pending,,08/01/2026
ORD-20261247,2026-06-19,Luz Reyes,San Jose,Tarlac City,Tarlac,Central Luzon,Sta. Maria Crayons,School & Office Supplies,12,40.0,480.0,GCash,Delivered,2026-06-25,19/06/2026
ORD-20261248,2026-04-11,Roberto Torres,Del Pilar,Tarlac City,Tarlac,Central Luzon,Boy Bawang 100g,Snacks,11,18.0,198.0,Cash,Pending,,11/04/2026
ORD-20261249,2026-04-16,Elena Villanueva,Poblacion,Malolos,Bulacan,Central Luzon,Argentina Corned Beef,Noodles & Canned Goods,1,35.0,35.0,GCash,Delivered,2026-04-20,16/04/2026
ORD-20261250,2026-04-07,Eduardo Mendoza,San Isidro,Tagum,Davao del Norte,Davao Region,Nova Multigrain 78g,Snacks,7,30.0,210.0,GCash,Delivered,2026-04-16,07/04/2026
ORD-20261251,2026-05-01,Ramon Santos,Rizal,Dasmarinas,Cavite,CALABARZON,Safeguard Soap Bar,Personal Care,20,28.0,560.0,GCash,Delivered,2026-05-05,01/05/2026
ORD-20261252,2026-01-16,Fernando Pascual,Bagong Silang,Dasmarinas,Cavite,CALABARZON,Boy Bawang 100g,Snacks,16,18.0,288.0,Cash,Returned,2026-01-17,16/01/2026
ORD-20261253,2026-03-04,Cristina Ocampo,Rizal,Mandaue,Cebu,Central Visayas,Colgate Toothpaste 75ml,Personal Care,17,45.0,765.0,COD,Returned,2026-03-13,04/03/2026
ORD-20261254,2026-03-11,Jose Santos,San Jose,Cebu City,Cebu,Central Visayas,C2 Green Tea 500ml,Beverages,17,22.0,374.0,COD,Cancelled,,11/03/2026
ORD-20261255,2026-04-12,Elena Villanueva,Poblacion,Malolos,Bulacan,Central Luzon,Zonrox Bleach 500ml,Household Care,20,32.0,640.0,Cash,Delivered,2026-04-14,12/04/2026
ORD-20261256,2026-01-12,Pedro Ocampo,Santo Nino,Cebu City,Cebu,Central Visayas,Yellow Pad Paper,School & Office Supplies,10,12.0,120.0,GCash,Cancelled,,12/01/2026
ORD-20261257,2026-01-01,Luz Garcia,San Isidro,Tagum,Davao del Norte,Davao Region,C2 Green Tea 500ml,Beverages,12,22.0,264.0,GCash,Delivered,2026-01-07,01/01/2026
ORD-20261258,2026-02-16,Pedro Torres,Bagong Silang,Cebu City,Cebu,Central Visayas,Domex Toilet Cleaner,Household Care,15,55.0,825.0,GCash,Cancelled,,16/02/2026
ORD-20261259,2026-06-16,Manuel Villanueva,Malinta,Tarlac City,Tarlac,Central Luzon,Domex Toilet Cleaner,Household Care,14,55.0,770.0,COD,Delivered,2026-06-21,16/06/2026
ORD-20261260,2026-03-12,Teresa Torres,San Antonio,Tagum,Davao del Norte,Davao Region,Safeguard Soap Bar,Personal Care,3,28.0,84.0,Cash,Delivered,2026-03-19,12/03/2026
ORD-20261261,2026-02-10,Ricardo Garcia,Santo Nino,Batangas City,Batangas,CALABARZON,C2 Green Tea 500ml,Beverages,20,22.0,440.0,COD,Delivered,2026-02-12,10/02/2026
ORD-20261262,2026-05-02,Roberto Torres,Del Pilar,Tarlac City,Tarlac,Central Luzon,Nissin Cup Noodles,Noodles & Canned Goods,10,20.0,200.0,COD,Delivered,2026-05-12,02/05/2026
ORD-20261263,2026-03-23,Luz Reyes,San Jose,Tarlac City,Tarlac,Central Luzon,Domex Toilet Cleaner,Household Care,16,55.0,880.0,GCash,Pending,,23/03/2026
ORD-20261264,2026-01-11,Josefina Ocampo,San Antonio,Davao City,Davao del Sur,Davao Region,Head & Shoulders Sachet,Personal Care,5,7.0,35.0,Maya,Delivered,2026-01-13,11/01/2026
ORD-20261265,2026-05-23,Pedro Cruz,Santo Nino,Manila,Metro Manila,NCR,Nescafe 3-in-1 Sachet,Beverages,6,8.0,48.0,Bank Transfer,Returned,2026-05-29,23/05/2026
ORD-20261266,2026-05-02,Pedro Reyes,Poblacion,Tarlac City,Tarlac,Central Luzon,CDO Corned Beef,Noodles & Canned Goods,17,33.0,561.0,GCash,Returned,2026-05-07,02/05/2026
ORD-20261267,2026-06-08,Jose Castillo,Malinta,Bacolod,Negros Occidental,Western Visayas,Safeguard Soap Bar,Personal Care,7,28.0,196.0,Cash,Delivered,2026-06-13,08/06/2026
ORD-20261268,2026-01-23,Corazon Bautista,Bagong Silang,Davao City,Davao del Sur,Davao Region,Yellow Pad Paper,School & Office Supplies,16,12.0,192.0,Cash,Delivered,2026-01-27,23/01/2026
ORD-20261269,2026-03-06,Manuel Mendoza,Poblacion,Mandaue,Cebu,Central Visayas,Nescafe 3-in-1 Sachet,Beverages,11,8.0,88.0,Cash,Delivered,2026-03-13,06/03/2026
ORD-20261270,2026-05-12,Rosa Aquino,Bagumbayan,Pasig,Metro Manila,NCR,Sta. Maria Crayons,School & Office Supplies,1,40.0,40.0,GCash,Delivered,2026-05-21,12/05/2026
ORD-20261271,2026-02-02,Pedro Santos,Del Pilar,Iloilo City,Iloilo,Western Visayas,Sterling Notebook,School & Office Supplies,4,18.0,72.0,Bank Transfer,Cancelled,,02/02/2026
ORD-20261272,2026-04-25,Juan Reyes,Poblacion,Quezon City,Metro Manila,NCR,Safeguard Soap Bar,Personal Care,10,28.0,280.0,Cash,Pending,,25/04/2026
ORD-20261273,2026-01-27,Ana Cruz,Poblacion,Quezon City,Metro Manila,NCR,Milo Sachet,Beverages,5,9.0,45.0,COD,Delivered,2026-02-06,27/01/2026
ORD-20261274,2026-04-30,Ramon Santos,Rizal,Dasmarinas,Cavite,CALABARZON,Sterling Notebook,School & Office Supplies,12,18.0,216.0,Cash,Delivered,2026-05-06,30/04/2026
ORD-20261275,2026-06-30,Maria Santos,Bagumbayan,Bacolod,Negros Occidental,Western Visayas,Nescafe 3-in-1 Sachet,Beverages,14,8.0,112.0,Cash,Delivered,2026-07-03,30/06/2026
ORD-20261276,2026-06-03,Carmen Flores,Del Pilar,Tarlac City,Tarlac,Central Luzon,Surf Powder Sachet,Household Care,19,8.0,152.0,Cash,Cancelled,,03/06/2026
ORD-20261277,2026-04-24,Carmen Flores,Del Pilar,Davao City,Davao del Sur,Davao Region,Lucky Me Beef Sotanghon,Noodles & Canned Goods,14,13.0,182.0,GCash,Delivered,2026-04-29,24/04/2026
ORD-20261278,2026-06-19,Manuel Reyes,Rizal,Quezon City,Metro Manila,NCR,ILUV Ballpen,School & Office Supplies,18,10.0,180.0,COD,Delivered,2026-06-21,19/06/2026
ORD-20261279,2026-04-05,Pedro Aquino,Rizal,Malolos,Bulacan,Central Luzon,C2 Green Tea 500ml,Beverages,15,22.0,330.0,GCash,Delivered,2026-04-13,05/04/2026
ORD-20261280,2026-03-06,Manuel Flores,San Antonio,Angeles City,Pampanga,Central Luzon,Yellow Pad Paper,School & Office Supplies,8,12.0,96.0,Cash,Pending,,06/03/2026
ORD-20261281,2026-06-24,Carmen Flores,Del Pilar,Tarlac City,Tarlac,Central Luzon,555 Sardines,Noodles & Canned Goods,19,22.0,418.0,GCash,Cancelled,,24/06/2026
ORD-20261282,2026-05-27,Teresa Torres,San Antonio,Tagum,Davao del Norte,Davao Region,Zonrox Bleach 500ml,Household Care,10,32.0,320.0,Cash,Delivered,2026-05-29,27/05/2026
ORD-20261283,2026-03-28,Juan Reyes,Poblacion,Quezon City,Metro Manila,NCR,Argentina Corned Beef,Noodles & Canned Goods,6,35.0,210.0,Bank Transfer,Delivered,2026-04-02,28/03/2026
ORD-20261284,2026-01-14,Ricardo Ocampo,Bagong Silang,Quezon City,Metro Manila,NCR,Surf Powder Sachet,Household Care,2,8.0,16.0,COD,Pending,,14/01/2026
ORD-20261285,2026-06-01,Antonio Santos,Del Pilar,Iloilo City,Iloilo,Western Visayas,Lucky Me Beef Sotanghon,Noodles & Canned Goods,2,13.0,26.0,Cash,Delivered,2026-06-11,01/06/2026
ORD-20261286,2026-04-08,Josefina Cruz,Poblacion,Bacolod,Negros Occidental,Western Visayas,Head & Shoulders Sachet,Personal Care,7,7.0,49.0,Maya,Delivered,2026-04-16,08/04/2026
ORD-20261287,2026-02-28,Roberto Aquino,San Antonio,Cebu City,Cebu,Central Visayas,Nova Multigrain 78g,Snacks,20,30.0,600.0,Cash,Delivered,2026-03-09,28/02/2026
ORD-20261288,2026-03-30,Cristina Santos,Poblacion,Makati,Metro Manila,NCR,Coca-Cola 1.5L,Beverages,4,65.0,260.0,GCash,Delivered,2026-04-08,30/03/2026
ORD-20261289,2026-03-15,Fernando Villanueva,Bagumbayan,Bacolod,Negros Occidental,Western Visayas,Lucky Me Pancit Canton Noodles,Noodles & Canned Goods,6,14.0,84.0,Maya,Returned,2026-03-21,15/03/2026
ORD-20261290,2026-02-14,Josefina Bautista,Malinta,Calamba,Laguna,CALABARZON,Lucky Me Pancit Canton Noodles,Noodles & Canned Goods,4,14.0,56.0,COD,Delivered,2026-02-17,14/02/2026
ORD-20261291,2026-02-14,Teresa Villanueva,San Antonio,Iloilo City,Iloilo,Western Visayas,Joy Dishwashing Liquid 250ml,Household Care,6,38.0,228.0,COD,Delivered,2026-02-16,14/02/2026
ORD-20261292,2026-05-07,Pedro Cruz,San Antonio,Cebu City,Cebu,Central Visayas,Argentina Corned Beef,Noodles & Canned Goods,14,35.0,490.0,Cash,Delivered,2026-05-15,07/05/2026
ORD-20261293,2026-06-13,Manuel Aquino,Malinta,Bacolod,Negros Occidental,Western Visayas,C2 Green Tea 500ml,Beverages,9,22.0,198.0,Cash,Pending,,13/06/2026
ORD-20261294,2026-03-06,Ricardo Cruz,San Isidro,Calamba,Laguna,CALABARZON,Head & Shoulders Sachet,Personal Care,11,7.0,77.0,GCash,Returned,2026-03-16,06/03/2026
ORD-20261295,2026-06-19,Luz Reyes,San Jose,Tarlac City,Tarlac,Central Luzon,Colgate Toothpaste 75ml,Personal Care,16,45.0,720.0,COD,Cancelled,,19/06/2026
ORD-20261296,2026-04-10,Rosa Castillo,San Antonio,Angeles City,Pampanga,Central Luzon,Yellow Pad Paper,School & Office Supplies,15,12.0,180.0,Bank Transfer,Cancelled,,10/04/2026
ORD-20261297,2026-05-26,Josefina Torres,Malinta,Tagum,Davao del Norte,Davao Region,Milo Sachet,Beverages,5,9.0,45.0,Cash,Delivered,2026-06-01,26/05/2026
ORD-20261298,2026-05-19,Manuel Santos,Del Pilar,Mandaue,Cebu,Central Visayas,Zonrox Bleach 500ml,Household Care,19,32.0,608.0,COD,Delivered,2026-05-27,19/05/2026
ORD-20261299,2026-03-31,Fernando Ocampo,Del Pilar,Tagum,Davao del Norte,Davao Region,555 Sardines,Noodles & Canned Goods,6,22.0,132.0,Cash,Delivered,2026-04-04,31/03/2026
ORD-20261300,2026-04-01,Teresa Del Rosario,San Jose,Malolos,Bulacan,Central Luzon,Domex Toilet Cleaner,Household Care,11,55.0,605.0,COD,Delivered,2026-04-11,01/04/2026
ORD-20261301,2026-04-16,Corazon Villanueva,San Isidro,Makati,Metro Manila,NCR,555 Sardines,Noodles & Canned Goods,4,22.0,88.0,Cash,Delivered,2026-04-21,16/04/2026
ORD-20261302,2026-01-05,Pedro Castillo,Santo Nino,Cebu City,Cebu,Central Visayas,555 Sardines,Noodles & Canned Goods,10,22.0,220.0,GCash,Pending,,05/01/2026
ORD-20261303,2026-03-14,Cristina Pascual,Rizal,Davao City,Davao del Sur,Davao Region,Nova Multigrain 78g,Snacks,17,30.0,510.0,COD,Pending,,14/03/2026
ORD-20261304,2026-04-23,Manuel Santos,Del Pilar,Tagum,Davao del Norte,Davao Region,555 Sardines,Noodles & Canned Goods,19,22.0,418.0,COD,Delivered,2026-04-26,23/04/2026
ORD-20261305,2026-02-04,Luz Torres,Rizal,Mandaue,Cebu,Central Visayas,Joy Dishwashing Liquid 250ml,Household Care,2,38.0,76.0,Cash,Delivered,2026-02-13,04/02/2026
ORD-20261306,2026-01-17,Maria Flores,San Isidro,Makati,Metro Manila,NCR,555 Sardines,Noodles & Canned Goods,4,22.0,88.0,COD,Delivered,2026-01-23,17/01/2026
ORD-20261307,2026-01-30,Luz Reyes,Poblacion,Dasmarinas,Cavite,CALABARZON,SkyFlakes Crackers,Snacks,2,15.0,30.0,GCash,Delivered,2026-01-31,30/01/2026
ORD-20261308,2026-03-30,Jose Reyes,Rizal,Tagum,Davao del Norte,Davao Region,Safeguard Soap Bar,Personal Care,16,28.0,448.0,COD,Cancelled,,30/03/2026
ORD-20261309,2026-04-14,Juan Reyes,Poblacion,Quezon City,Metro Manila,NCR,Sta. Maria Crayons,School & Office Supplies,12,40.0,480.0,Cash,Delivered,2026-04-18,14/04/2026
ORD-20261310,2026-03-28,Fernando Garcia,Bagong Silang,Tagbilaran,Bohol,Central Visayas,Sterling Notebook,School & Office Supplies,1,18.0,18.0,GCash,Delivered,2026-04-07,28/03/2026
ORD-20261311,2026-01-06,Luz Pascual,Santo Nino,Cebu City,Cebu,Central Visayas,Piattos 85g,Snacks,18,32.0,576.0,GCash,Delivered,2026-01-10,06/01/2026
ORD-20261312,2026-03-07,Jose Reyes,Bagumbayan,Quezon City,Metro Manila,NCR,SkyFlakes Crackers,Snacks,4,15.0,60.0,Cash,Returned,2026-03-09,07/03/2026
ORD-20261313,2026-05-27,Teresa Torres,San Antonio,Tagum,Davao del Norte,Davao Region,ILUV Ballpen,School & Office Supplies,20,10.0,200.0,Maya,Delivered,2026-06-04,27/05/2026
ORD-20261314,2026-05-27,Fernando Ramos,Santo Nino,Iloilo City,Iloilo,Western Visayas,Yellow Pad Paper,School & Office Supplies,1,12.0,12.0,GCash,Returned,2026-05-31,27/05/2026
ORD-20261315,2026-02-02,Rosa Pascual,San Isidro,Manila,Metro Manila,NCR,Joy Dishwashing Liquid 250ml,Household Care,16,38.0,608.0,Cash,Delivered,2026-02-11,02/02/2026
ORD-20261316,2026-03-03,Ricardo Cruz,San Antonio,Manila,Metro Manila,NCR,Head & Shoulders Sachet,Personal Care,2,7.0,14.0,Cash,Cancelled,,03/03/2026
ORD-20261317,2026-02-27,Josefina Ramos,San Isidro,Cebu City,Cebu,Central Visayas,C2 Green Tea 500ml,Beverages,8,22.0,176.0,COD,Delivered,2026-03-07,27/02/2026
ORD-20261318,2026-01-09,Jose Garcia,San Antonio,Malolos,Bulacan,Central Luzon,Colgate Toothpaste 75ml,Personal Care,1,45.0,45.0,GCash,Delivered,2026-01-11,09/01/2026
ORD-20261319,2026-06-20,Ricardo Ocampo,Bagong Silang,Quezon City,Metro Manila,NCR,Colgate Toothpaste 75ml,Personal Care,20,45.0,900.0,GCash,Delivered,2026-06-27,20/06/2026
ORD-20261320,2026-06-26,Antonio Santos,Del Pilar,Iloilo City,Iloilo,Western Visayas,Nescafe 3-in-1 Sachet,Beverages,6,8.0,48.0,Maya,Delivered,2026-06-30,26/06/2026
ORD-20261321,2026-05-28,Elena Garcia,San Antonio,Mandaue,Cebu,Central Visayas,Nescafe 3-in-1 Sachet,Beverages,10,8.0,80.0,COD,Delivered,2026-05-31,28/05/2026
ORD-20261322,2026-06-06,Fernando Villanueva,Bagumbayan,Bacolod,Negros Occidental,Western Visayas,Coca-Cola 1.5L,Beverages,14,65.0,910.0,Cash,Returned,2026-06-09,06/06/2026
ORD-20261323,2026-01-03,Maria Cruz,Del Pilar,Iloilo City,Iloilo,Western Visayas,Boy Bawang 100g,Snacks,19,18.0,342.0,Cash,Returned,2026-01-07,03/01/2026
ORD-20261324,2026-03-04,Jose Torres,San Antonio,Dasmarinas,Cavite,CALABARZON,Sterling Notebook,School & Office Supplies,20,18.0,360.0,COD,Delivered,2026-03-13,04/03/2026
ORD-20261325,2026-01-01,Ana Flores,Poblacion,Tagum,Davao del Norte,Davao Region,Domex Toilet Cleaner,Household Care,15,55.0,825.0,Cash,Delivered,2026-01-08,01/01/2026
ORD-20261326,2026-06-20,Juan Ramos,Bagumbayan,Manila,Metro Manila,NCR,Lucky Me Beef Sotanghon,Noodles & Canned Goods,20,13.0,260.0,GCash,Delivered,2026-06-22,20/06/2026
ORD-20261327,2026-05-26,Antonio Santos,San Isidro,Bacolod,Negros Occidental,Western Visayas,Milo Sachet,Beverages,15,9.0,135.0,Cash,Delivered,2026-06-02,26/05/2026
ORD-20261328,2026-03-31,Roberto Bautista,Del Pilar,Tagum,Davao del Norte,Davao Region,CDO Corned Beef,Noodles & Canned Goods,7,33.0,231.0,Cash,Delivered,2026-04-05,31/03/2026
ORD-20261329,2026-03-11,Antonio Santos,San Isidro,Bacolod,Negros Occidental,Western Visayas,Nova Multigrain 78g,Snacks,5,30.0,150.0,GCash,Delivered,2026-03-13,11/03/2026
ORD-20261330,2026-02-04,Pedro Garcia,Bagong Silang,Manila,Metro Manila,NCR,Nissin Cup Noodles,Noodles & Canned Goods,4,20.0,80.0,Bank Transfer,Delivered,2026-02-08,04/02/2026
ORD-20261331,2026-01-27,Corazon Villanueva,Rizal,Angeles City,Pampanga,Central Luzon,Yellow Pad Paper,School & Office Supplies,10,12.0,120.0,Cash,Delivered,2026-02-02,27/01/2026
ORD-20261332,2026-06-28,Manuel Mendoza,Poblacion,Tagbilaran,Bohol,Central Visayas,SkyFlakes Crackers,Snacks,3,15.0,45.0,COD,Delivered,2026-07-06,28/06/2026
ORD-20261333,2026-04-03,Maria Santos,Bagumbayan,Bacolod,Negros Occidental,Western Visayas,Lucky Me Pancit Canton Noodles,Noodles & Canned Goods,1,14.0,14.0,COD,Delivered,2026-04-13,03/04/2026
ORD-20261334,2026-02-04,Josefina Torres,San Isidro,Tagbilaran,Bohol,Central Visayas,555 Sardines,Noodles & Canned Goods,3,22.0,66.0,Cash,Delivered,2026-02-12,04/02/2026
ORD-20261335,2026-04-04,Teresa Villanueva,San Antonio,Iloilo City,Iloilo,Western Visayas,Surf Powder Sachet,Household Care,20,8.0,160.0,GCash,Delivered,2026-04-10,04/04/2026
ORD-20261336,2026-03-31,Josefina Santos,San Jose,Bacolod,Negros Occidental,Western Visayas,Boy Bawang 100g,Snacks,11,18.0,198.0,Bank Transfer,Cancelled,,31/03/2026
ORD-20261337,2026-02-27,Ana Cruz,Poblacion,Quezon City,Metro Manila,NCR,Surf Powder Sachet,Household Care,4,8.0,32.0,Bank Transfer,Returned,2026-03-04,27/02/2026
ORD-20261338,2026-06-30,Antonio Aquino,Del Pilar,Dasmarinas,Cavite,CALABARZON,Lucky Me Pancit Canton Noodles,Noodles & Canned Goods,13,14.0,182.0,COD,Delivered,2026-07-02,30/06/2026
ORD-20261339,2026-03-16,Cristina Castillo,Santo Nino,Mandaue,Cebu,Central Visayas,Nova Multigrain 78g,Snacks,3,30.0,90.0,COD,Delivered,2026-03-25,16/03/2026
ORD-20261340,2026-01-10,Ana Ocampo,Bagumbayan,Mandaue,Cebu,Central Visayas,Milo Sachet,Beverages,2,9.0,18.0,Cash,Returned,2026-01-12,10/01/2026
ORD-20261341,2026-04-01,Antonio Flores,Bagumbayan,Angeles City,Pampanga,Central Luzon,ILUV Ballpen,School & Office Supplies,19,10.0,190.0,COD,Pending,,01/04/2026
ORD-20261342,2026-06-27,Eduardo Santos,San Isidro,Pasig,Metro Manila,NCR,Safeguard Soap Bar,Personal Care,16,28.0,448.0,GCash,Pending,,27/06/2026
ORD-20261343,2026-04-30,Luz Cruz,San Antonio,Makati,Metro Manila,NCR,Zonrox Bleach 500ml,Household Care,3,32.0,96.0,Cash,Cancelled,,30/04/2026
ORD-20261344,2026-02-09,Manuel Aquino,Malinta,Bacolod,Negros Occidental,Western Visayas,Head & Shoulders Sachet,Personal Care,20,7.0,140.0,GCash,Pending,,09/02/2026
ORD-20261345,2026-04-26,Jose Santos,San Jose,Cebu City,Cebu,Central Visayas,Colgate Toothpaste 75ml,Personal Care,14,45.0,630.0,GCash,Cancelled,,26/04/2026
