order_id,customer_email,product_sku,quantity,unit_price,discount_pct,order_date,ship_date,region,status
ORD-21306,user1306@example.com,SKU-1050,3,2471.39,0.31,2025-10-27,2025-11-02,CAR,pending
ORD-21307,user1307@example.com,SKU-1028,8,772.31,0.1,2025-05-16,2025-05-25,CAR,delivered
ORD-21308,user1308@example.com,SKU-1035,7,1077.95,0.25,2025-08-25,2025-08-30,Region VII,shipped
ORD-21309,user1309@example.com,SKU-1053,1,249.07,0.13,2025-01-30,,CAR,pending
ORD-21310,user1310@example.com,SKU-1016,2,1280.06,,2025-12-14,2025-12-16,,processing
ORD-21311,user1311@example.com,SKU-1004,5,1223.33,0.09,2025-08-07,2025-08-03,Region III,processing
ORD-21312,user1312@example.com,SKU-1026,4,1069.25,0.21,2025-03-03,2025-03-06,Region III,pending
ORD-21313,user1313@example.com,SKU-1010,7,1327.5,0.17,2025-07-11,2025-07-14,CAR,shipped
ORD-21314,user1314@example.com,SKU-1058,2,896.66,,2025-03-31,,Region XI,delivered
ORD-21315,user1315@example.com,SKU-1011,3,65.03,0.36,2025-05-09,,Region XI,shipped
ORD-21316,user1316@example.com,SKU-1032,7,270.97,,2025-01-12,2025-01-13,CAR,delivered
ORD-21317,user1317@example.com,SKU-1036,6,330.41,0.27,2025-06-17,2025-06-20,Region IV-A,processing
ORD-21318,user1318@example.com,SKU-1031,3,2710.54,0.34,2025-08-27,2025-08-29,CAR,shipped
ORD-21319,user1319@example.com,SKU-1019,6,277.92,0.18,2025-02-13,2025-02-15,NCR,delivered
ORD-21320,user1320@example.com,SKU-1016,1,1364.57,0.13,2025-09-27,2025-10-05,Region VII,pending
ORD-21321,user1321@example.com,SKU-1002,2,1426.92,0.13,2025-10-15,2025-10-20,NCR,processing
  ORD-21322,user1322@example.com,SKU-1052,9,1414.4,0.2,2025-09-26,2025-10-04,Region III,cancelled
ORD-21323,user1323@example.com,SKU-1059,8,1496.21,0.14,2025-02-10,2025-02-11,Region III,delivered
ORD-21324,user1324@example.com,SKU-1038,3,2018.96,0.24,2025-02-11,,CAR,cancelled
ORD-21325,user1325@example.com,SKU-1056,4,2159.52,0.23,2025-01-04,,Region XI,pending
ORD-21326,user1326@example.com,SKU-1034,5,0.0,0.33,2025-10-26,2025-11-03,Region VII,PROCESSING
ORD-21327,user1327@example.com,SKU-1046,4,695.6,0.02,2025-12-30,2026-01-02,Region XI,processing
  ORD-21328,user1328@example.com,SKU-1016,2,2034.85,0.3,2025-09-19,2025-09-28,NCR,pending
ORD-21329,not-an-email,SKU-1019,3,1254.09,0.22,2025-07-27,2025-07-26,Region III,pending
ORD-21330,user1330@example.com,SKU-1049,8,2859.18,0.31,2025-01-14,2025-01-16,Region XI,SHIPPED
ORD-21331,user1331@example.com,SKU-1051,9,1953.2,0.18,2025-02-27,2025-03-08,CAR,processing
ORD-21332,user1332@example.com,SKU-1011,3,540.74,0.1,2025-12-28,2025-12-31,CAR,pending
ORD-21333,user1333@example.com,SKU-1009,3,908.38,0.07,2025-03-08,2025-03-11,CAR,cancelled
ORD-21334,user1334@example.com,SKU-1002,9,1671.15,0.14,2025-10-07,2025-10-08,CAR,cancelled
ORD-21335,not-an-email,SKU-1040,3,2865.52,0.0,2025-05-03,2025-05-07,NCR,shipped
ORD-21336,user1336@example.com,SKU-1036,1,502.52,0.26,2025-01-01,2025-01-10,NCR,pending
ORD-21337,user1337@example.com,SKU-1030,6,484.21,0.28,2025-10-15,,Region XI,delivered
ORD-21338,user1338@example.com,SKU-1052,6,75.24,,2025-10-10,2025-10-18,Region VII,shipped
ORD-21339,user1339@example.com,SKU-1026,7,1312.01,0.06,2025-02-07,2025-02-14,,processing
ORD-21340,user1340@example.com,SKU-1055,5,2234.1,0.13,2025-08-24,,Region III,processing
ORD-21341,user1341@example.com,SKU-1050,9,-99.0,,2025-10-26,2025-11-03,CAR,delivered
ORD-21342,user1342@example.com,SKU-1037,3,1256.36,0.33,2025-11-21,2025-11-30,Region III,shipped
ORD-21343,user1343@example.com,SKU-1008,9,314.61,0.15,2025-08-08,2025-08-10,Region IV-A,shipped
ORD-21344,user1344@example.com,SKU-1057,1,2791.67,0.27,2025-03-31,2025-04-08,Region III,delivered
ORD-21345,user1345@example.com,SKU-1027,1,150.75,0.4,2025-06-16,,CAR,pending
ORD-21346,user1346@example.com,SKU-1040,9,521.89,0.17,2025-03-29,2025-04-01,,processing
  ORD-21347,user1347@example.com,SKU-1002,4,2503.24,0.39,2025-03-29,2025-03-31,Region III,PROCESSING
ORD-21348,user1348@example.com,SKU-1003,1,2069.89,0.03,2025-09-07,2025-09-15,NCR,cancelled
ORD-21349,user1349@example.com,SKU-1058,5,714.73,0.19,2025-01-07,2025-01-15,Region III,shipped
ORD-21350,user1350@example.com,SKU-1035,4,2836.79,0.37,2025-05-23,2025-05-27,Region XI,delivered
ORD-21351,user1351@example.com,SKU-1030,6,2102.96,0.21,2025-05-26,2025-06-03,Region IV-A,processing
ORD-21352,user1352@example.com,SKU-1053,6,2618.13,0.02,2025-10-23,2025-10-31,CAR,pending
ORD-21353,user1353@example.com,SKU-1020,5,986.05,0.03,2025-12-14,2025-12-18,Region IV-A,delivered
ORD-21354,user1354@example.com,SKU-1003,9,1046.82,0.13,2025-08-09,2025-08-14,NCR,delivered
ORD-21355,user1355@example.com,SKU-1059,2,1679.43,0.36,2025-11-17,2025-11-23,NCR,shipped
ORD-21356,user1356@example.com,SKU-1046,9,2940.82,0.29,2025-02-14,2025-02-22,Region IV-A,cancelled
ORD-21357,user1357@example.com,SKU-1034,8,508.22,0.22,2025-07-06,2025-07-10,Region IV-A,delivered
ORD-21358,user1358@example.com,SKU-1029,7,736.4,0.05,2025-07-29,2025-08-02,Region VII,delivered
ORD-21359,user1359@example.com,SKU-1041,6,2311.52,0.04,2025-10-16,2025-10-23,NCR,processing
ORD-21360,,SKU-1035,5,210.2,0.38,2025-06-14,2025-06-16,CAR,pending
ORD-21361,user1361@example.com,SKU-1048,3,2656.58,0.14,2025-09-24,2025-09-25,NCR,delivered
ORD-21362,user1362@example.com,SKU-1032,2,527.55,0.28,2025-11-20,2025-11-23,Region VII,pending
ORD-21363,user1363@example.com,SKU-1049,4,552.63,0.15,2025-10-17,2025-10-24,Region VII,delivered
ORD-21364,user1364@example.com,SKU-1012,4,299.1,0.18,2025-03-15,2025-03-16,Region XI,processing
ORD-21365,user1365@example.com,SKU-1030,7,70.47,0.37,2025-12-20,2025-12-29,Region IV-A,processing
ORD-21366,user1366@example.com,SKU-1016,8,494.18,0.09,2025-05-06,2025-05-07,CAR,cancelled
ORD-21367,user1367@example.com,SKU-1029,8,1918.18,0.06,2025-09-06,2025-09-11,CAR,cancelled
ORD-21368,user1368@example.com,SKU-1028,9,1068.9,0.35,2025-08-09,2025-08-14,Region III,delivered
ORD-21369,user1369@example.com,SKU-1015,3,1842.99,0.25,2025-01-13,2025-01-14,Region VII,pending
ORD-21370,user1370@example.com,SKU-1043,9,1661.79,0.39,2025-08-06,,Region VII,delivered
ORD-21371,user1371@example.com,SKU-1009,4,0.0,1.16,2025-12-22,2025-12-27,,shipped
ORD-21372,user1372@example.com,SKU-1020,4,631.02,0.24,2025-06-28,2025-06-30,Region IV-A,processing
ORD-21373,user1373@example.com,SKU-1026,8,463.0,0.37,2025-02-17,2025-02-23,Region III,DELIVERED
ORD-21374,user1374@example.com,SKU-1034,7,2384.59,0.09,2025-11-10,2025-11-18,,shipped
ORD-21375,user1375@example.com,SKU-1035,9,2554.42,0.33,2025-12-10,2025-12-15,NCR,processing
ORD-21376,user1376@example.com,SKU-1033,9,597.23,0.28,2025-07-29,2025-08-01,Region III,delivered
ORD-21377,user1377@example.com,SKU-1056,4,1500.59,0.38,2025-06-05,2025-06-09,CAR,shipped
ORD-21378,user1378@example.com,SKU-1048,3,957.0,0.12,2025-11-29,2025-12-03,Region IV-A,processing
ORD-21379,user1379@example.com,SKU-1014,6,1013.0,0.03,2025-08-09,2025-08-17,Region III,delivered
ORD-21380,user1380@example.com,SKU-1042,6,1548.59,0.33,2025-12-04,2025-12-12,NCR,delivered
ORD-21381,user1381@example.com,SKU-1044,4,2570.54,0.18,2025-09-21,2025-09-25,Region XI,pending
ORD-21382,user1382@example.com,SKU-1042,five,91.72,1.47,2025-09-16,2025-09-21,Region III,shipped
  ORD-21383,user1383@example.com,SKU-1003,7,614.65,0.21,2025-09-30,2025-10-09,NCR,DELIVERED
ORD-21384,user1384@example.com,SKU-1056,2,942.28,0.27,2025-10-26,2025-11-02,Region III,pending
ORD-21385,user1385@example.com,SKU-1030,5,511.67,0.16,2025-11-19,2025-11-26,Region IV-A,DELIVERED
ORD-21386,user1386@example.com,SKU-1029,3,949.65,0.19,2025-06-27,2025-07-06,Region IV-A,delivered
ORD-21387,user1387@example.com,SKU-1027,6,2861.8,0.13,2025-03-22,2025-03-19,Region VII,shipped
ORD-21388,user1388@example.com,SKU-1035,8,1648.59,0.22,2025-05-20,2025-05-21,NCR,SHIPPED
ORD-21389,user1389@example.com,SKU-1056,1,2462.01,0.23,2025-07-17,2025-07-22,Region VII,cancelled
ORD-21390,user1390@example.com,SKU-1029,1,837.09,0.2,2025-06-23,2025-06-29,NCR,processing
ORD-21391,user1391@example.com,SKU-1025,8,588.33,0.39,2025-01-30,2025-02-01,NCR,pending
ORD-21392,user1392@example.com,SKU-1004,6,2362.03,,2025-04-04,2025-04-07,NCR,shipped
ORD-21393,user1393@example.com,SKU-1047,4,1715.47,0.33,2025-11-12,2025-11-14,,shipped
ORD-21394,user1394@example.com,SKU-1058,7,482.61,0.21,2025-12-06,2025-12-13,NCR,delivered
ORD-21395,user1395@example.com,SKU-1059,7,2444.27,0.05,2025-01-28,2025-01-24,CAR,PROCESSING
ORD-21396,user1396@example.com,SKU-1027,7,2339.31,0.07,2025-09-07,2025-09-13,Region III,processing
ORD-21397,user1397@example.com,SKU-1039,7,80.04,0.4,2025-03-18,,Region XI,shipped
ORD-21398,user1398@example.com,SKU-1007,8,2571.89,1.67,2025-08-16,2025-08-24,Region VII,CANCELLED
ORD-21399,user1399@example.com,SKU-1007,2,453.52,0.22,2025-12-28,2026-01-03,Region XI,cancelled
ORD-21400,user1400@example.com,SKU-1045,1,2758.94,0.26,2025-04-05,2025-04-12,NCR,pending
ORD-21401,user1401@example.com,SKU-1035,2,1657.23,0.02,2025-05-01,2025-05-04,NCR,processing
ORD-21402,user1402@example.com,SKU-1004,5,373.48,1.43,2025-10-02,,Region VII,cancelled
ORD-21403,user1403@example.com,SKU-1003,7,2858.5,0.1,2025-06-10,,Region IV-A,cancelled
ORD-21404,user1404@example.com,SKU-1053,5,1046.87,0.28,2025-05-01,2025-05-10,CAR,PENDING
ORD-21405,user1405@example.com,SKU-1007,1,2859.03,0.03,2025-06-18,2025-06-23,NCR,processing
ORD-21406,user1406@example.com,SKU-1007,4,1883.44,0.08,2025-03-17,,Region XI,pending
ORD-21407,user1407@example.com,SKU-1010,8,673.68,0.37,2025-02-05,2025-02-10,Region III,pending
ORD-21408,user1408@example.com,SKU-1052,8,716.59,0.05,2025-11-17,2025-11-23,NCR,delivered
ORD-21409,user1409@example.com,SKU-1047,1,1945.38,0.17,2025-06-17,2025-06-18,NCR,shipped
ORD-21410,user1410@example.com,SKU-1030,9,1865.97,0.31,2025-01-11,2025-01-12,Region XI,shipped
ORD-21411,user1411@example.com,SKU-1017,7,987.63,,2025-07-11,2025-07-18,Region VII,delivered
ORD-21412,not-an-email,SKU-1025,8,2118.73,0.08,2025-08-28,,Region VII,delivered
ORD-21413,user1413@example.com,SKU-1011,3,2314.95,1.99,2025-07-01,2025-07-06,Region VII,delivered
ORD-21414,user1414@example.com,SKU-1017,5,1763.43,0.21,2025-10-29,2025-11-02,Region IV-A,processing
ORD-21415,user1415@example.com,SKU-1017,4,741.72,0.4,2025-08-27,2025-08-29,CAR,shipped
ORD-21416,user1416@example.com,SKU-1027,2,2331.19,0.31,2025-06-26,2025-07-05,,shipped
ORD-21417,user1417@example.com,SKU-1031,1,2067.67,0.36,2025-10-11,2025-10-12,Region XI,cancelled
ORD-21418,user1418@example.com,SKU-1011,8,2290.91,0.02,2025-03-25,,Region XI,delivered
ORD-21419,user1419@example.com,SKU-1047,1,2019.85,0.39,2025-07-10,2025-07-13,CAR,cancelled
  ORD-21420,user1420@example.com,SKU-1012,7,690.71,0.28,2025-03-15,,NCR,delivered
ORD-21421,user1421@example.com,SKU-1021,1,2740.33,0.05,2025-07-30,2025-08-04,CAR,shipped
ORD-21422,user1422@example.com,SKU-1027,6,2448.67,0.32,2025-10-09,2025-10-11,CAR,cancelled
ORD-21423,user1423@example.com,SKU-1046,7,1977.64,0.07,2025-05-28,2025-05-27,CAR,processing
ORD-21424,user1424@example.com,SKU-1054,1,557.04,0.25,2025-05-04,2025-05-06,Region IV-A,delivered
ORD-21425,user1425@example.com,SKU-1057,8,731.14,0.01,2025-12-05,2025-12-10,Region IV-A,pending
ORD-21426,user1426@example.com,SKU-1057,5,600.03,0.27,2025-08-10,2025-08-16,CAR,delivered
ORD-21427,user1427@example.com,SKU-1059,1,477.15,0.22,2025-10-17,,CAR,cancelled
ORD-21428,user1428@example.com,SKU-1022,9,416.56,0.3,2025-10-16,2025-10-18,Region XI,pending
ORD-21429,user1429@example.com,SKU-1056,3,96.23,0.12,2025-05-02,2025-05-06,Region VII,pending
ORD-21430,user1430@example.com,SKU-1023,6,991.12,0.3,2025-11-04,2025-11-05,,delivered
ORD-21431,user1431@example.com,SKU-1010,9,0.0,0.2,2025-08-13,2025-08-18,Region III,shipped
ORD-21432,user1432@example.com,SKU-1028,9,836.74,0.31,2025-12-26,2025-12-31,Region III,pending
ORD-21433,user1433@example.com,SKU-1027,8,714.22,0.13,2025-08-28,2025-09-01,Region IV-A,shipped
ORD-21434,user1434@example.com,SKU-1016,5,2246.75,,2025-10-31,2025-11-02,Region VII,delivered
ORD-21435,user1435@example.com,SKU-1010,2,1009.2,0.35,2025-04-27,,Region XI,delivered
ORD-21436,,SKU-1013,7,368.02,,2025-07-02,2025-07-08,Region VII,delivered
ORD-21437,user1437@example.com,SKU-1045,4,590.73,0.12,2025-09-24,2025-09-26,Region VII,delivered
ORD-21438,user1438@example.com,SKU-1024,7,1503.13,0.23,2025-08-28,2025-08-30,Region XI,shipped
ORD-21439,user1439@example.com,SKU-1014,3,851.48,0.04,2025-09-25,2025-10-02,Region VII,pending
ORD-21440,user1440@example.com,SKU-1050,3,1404.91,0.34,2025-02-05,,Region VII,delivered
ORD-21441,user1441@example.com,SKU-1054,7,607.42,0.4,2025-09-26,2025-10-04,Region IV-A,shipped
ORD-21442,user1442@example.com,SKU-1033,4,2115.37,0.13,2025-09-04,2025-09-05,CAR,cancelled
ORD-21443,user1443@example.com,SKU-1033,7,423.89,0.07,2025-03-03,2025-03-10,Region III,pending
ORD-21444,user1444@example.com,SKU-1054,7,2075.99,0.2,2025-07-09,2025-07-11,Region VII,shipped
  ORD-21445,user1445@example.com,SKU-1046,3,1796.37,0.21,2025-05-30,2025-06-06,CAR,shipped
ORD-21446,user1446@example.com,SKU-1018,6,2941.5,,2025-12-11,2025-12-10,NCR,CANCELLED
ORD-21447,user1447@example.com,SKU-1034,7,1647.31,0.06,2025-06-03,2025-06-09,Region III,cancelled
ORD-21448,user1448@example.com,SKU-1041,6,-99.0,0.29,2025-10-11,,Region XI,processing
ORD-21449,user1449@example.com,SKU-1052,2,114.7,0.27,2025-04-28,2025-05-05,Region XI,cancelled
ORD-21450,user1450@example.com,SKU-1044,9,569.29,0.0,2025-07-02,2025-07-09,Region IV-A,cancelled
ORD-21451,user1451@example.com,SKU-1052,7,1260.41,1.28,2025-04-02,2025-03-31,Region VII,delivered
ORD-21452,user1452@example.com,SKU-1010,5,1875.57,0.33,2025-04-24,2025-04-28,Region XI,processing
ORD-21453,user1453@example.com,SKU-1011,5,591.26,0.35,2025-06-08,2025-06-15,Region XI,PENDING
ORD-21454,user1454@example.com,SKU-1054,5,87.4,0.11,2025-01-01,2025-01-05,Region VII,shipped
ORD-21455,user1455@example.com,SKU-1040,1,141.05,0.31,2025-06-25,,Region VII,shipped
ORD-21456,user1456@example.com,SKU-1029,7,671.27,0.29,2025-04-02,2025-04-04,Region XI,cancelled
ORD-21457,not-an-email,SKU-1051,5,780.87,0.27,2025-11-16,2025-11-13,Region III,pending
ORD-21458,user1458@example.com,SKU-1003,6,1596.23,1.66,2025-06-06,2025-06-07,Region III,processing
ORD-21459,user1459@example.com,SKU-1039,9,141.11,0.3,2025-08-25,2025-09-03,Region IV-A,delivered
ORD-21460,,SKU-1033,1,1722.66,0.13,2025-02-10,,CAR,delivered
ORD-21461,user1461@example.com,SKU-1009,1,1759.19,0.08,2025-10-22,2025-10-29,Region IV-A,delivered
ORD-21462,user1462@example.com,SKU-1058,2,2701.87,0.25,2025-08-13,2025-08-18,CAR,processing
ORD-21463,user1463@example.com,SKU-1055,9,2739.33,0.31,2025-09-13,2025-09-16,Region XI,delivered
ORD-21464,user1464@example.com,SKU-1028,2,485.4,0.35,2025-07-27,2025-07-30,Region VII,processing
ORD-21465,user1465@example.com,SKU-1034,4,1586.6,0.24,2025-02-11,,Region VII,shipped
ORD-21466,user1466@example.com,SKU-1039,9,0.0,0.19,2025-05-20,,NCR,DELIVERED
ORD-21467,user1467@example.com,SKU-1046,6,1463.11,0.38,2025-02-21,2025-02-24,Region III,PENDING
ORD-21468,user1468@example.com,SKU-1014,6,2849.58,0.23,2025-01-06,2025-01-11,Region IV-A,CANCELLED
ORD-21469,user1469@example.com,SKU-1033,5,993.67,0.35,2025-12-22,,Region XI,processing
  ORD-21470,user1470@example.com,SKU-1014,6,2405.68,0.08,2025-06-23,2025-06-29,Region XI,pending
ORD-21471,user1471@example.com,SKU-1057,9,1153.73,0.14,2025-12-10,,Region IV-A,processing
ORD-21472,user1472@example.com,SKU-1052,2,2960.63,0.18,2025-02-02,,Region XI,processing
ORD-21473,user1473@example.com,SKU-1038,6,2198.78,,2025-12-08,2025-12-17,Region VII,delivered
ORD-21474,user1474@example.com,SKU-1021,6,436.68,0.2,2025-08-13,2025-08-18,Region III,PENDING
ORD-21475,,SKU-1002,4,1684.71,0.23,2025-11-11,2025-11-12,Region VII,shipped
ORD-21476,user_at_example.com,SKU-1001,1,540.29,0.16,2025-07-12,2025-07-18,Region III,processing
ORD-21477,user1477@example.com,SKU-1003,8,1556.13,0.27,2025-07-30,2025-08-07,Region VII,processing
  ORD-21478,user1478@example.com,SKU-1019,6,2062.13,0.05,2025-10-20,2025-10-21,Region IV-A,pending
ORD-21479,user1479@example.com,SKU-1015,3,2026.3,0.07,2025-10-12,2025-10-21,Region III,pending
ORD-21480,user1480@example.com,SKU-1034,8,2518.66,,2025-04-22,2025-04-26,Region IV-A,shipped
ORD-21481,user1481@example.com,SKU-1040,7,0.0,,2025-10-28,2025-10-30,Region III,shipped
ORD-21482,user1482@example.com,SKU-1038,8,1159.21,0.03,2025-07-11,2025-07-18,Region IV-A,processing
ORD-21483,user1483@example.com,SKU-1020,7,1668.95,0.33,2025-10-21,2025-10-23,Region XI,processing
ORD-21484,user1484@example.com,SKU-1023,3,2907.84,1.45,2025-03-29,2025-04-04,Region XI,shipped
ORD-21485,user1485@example.com,SKU-1058,6,1618.73,0.38,2025-05-30,2025-05-31,CAR,processing
ORD-21486,user1486@example.com,SKU-1059,8,152.87,0.38,2025-03-14,2025-03-21,NCR,cancelled
ORD-21487,user1487@example.com,SKU-1051,6,287.69,,2025-12-14,2025-12-23,CAR,delivered
  ORD-21488,user1488@example.com,SKU-1032,3,2782.83,0.3,2025-07-13,2025-07-14,NCR,pending
ORD-21489,user1489@example.com,SKU-1019,4,2754.62,0.16,2025-01-29,2025-02-05,Region III,pending
ORD-21490,user1490@example.com,SKU-1018,7,761.08,0.4,2025-12-18,2025-12-24,NCR,processing
ORD-21491,user1491@example.com,SKU-1020,3,0.0,0.2,2025-06-03,2025-06-04,Region III,processing
ORD-21492,user_at_example.com,SKU-1043,1,2929.18,0.32,2025-10-29,2025-11-01,Region XI,shipped
ORD-21493,user1493@example.com,SKU-1055,7,1675.06,0.03,2025-10-29,,CAR,cancelled
ORD-21494,user1494@example.com,SKU-1040,5,2404.49,0.23,2025-04-12,2025-04-17,Region III,pending
ORD-21495,user1495@example.com,SKU-1029,7,2679.09,0.29,2025-03-20,2025-03-26,Region XI,cancelled
ORD-21496,user1496@example.com,SKU-1023,9,526.93,0.38,2025-08-26,2025-08-31,Region IV-A,pending
ORD-21497,user1497@example.com,SKU-1040,9,2712.32,0.35,2025-09-23,,CAR,processing
ORD-21498,user1498@example.com,SKU-1046,3,1765.18,0.19,2025-07-22,2025-07-26,Region VII,processing
ORD-21499,user1499@example.com,SKU-1001,7,754.43,0.27,2025-12-12,2025-12-17,Region IV-A,delivered
